date,shift,required_ground_crew_count
2024-01-30,Morning,112
2026-04-09,Night,44
2025-07-09,Morning,93
2026-12-30,Night,66
2025-06-01,Morning,91
2025-06-08,Morning,92
2024-05-19,Morning,154
2026-06-03,Night,177
2026-02-07,Night,36
2026-08-03,Morning,168
2024-04-11,Morning,130
2024-08-19,Morning,108
2026-08-19,Morning,110
2024-02-16,Night,107
2025-07-10,Morning,153
2025-03-19,Night,104
2026-10-26,Night,56
2026-07-27,Morning,90
2026-09-09,Afternoon,119
2024-11-12,Night,57
2025-10-05,Night,75
2026-02-06,Afternoon,57
2026-11-26,Morning,82
2024-01-09,Morning,78
2026-12-06,Night,99
2025-01-24,Morning,89
2024-05-20,Afternoon,130
2025-11-05,Afternoon,86
2026-05-06,Afternoon,148
2024-05-22,Morning,102
2024-02-14,Morning,139
2026-09-09,Night,56
2026-10-20,Morning,94
2024-06-20,Morning,94
2026-09-17,Night,78
2026-09-24,Afternoon,83
2026-12-29,Afternoon,79
2024-08-25,Night,76
2025-09-26,Afternoon,49
2026-12-25,Night,118
2026-09-16,Night,63
2025-10-24,Morning,119
2024-08-04,Morning,148
2024-04-02,Morning,76
2024-10-11,Afternoon,68
2024-03-12,Afternoon,91
2024-08-02,Afternoon,172
2024-03-23,Night,46
2026-04-15,Afternoon,97
2025-10-08,Night,54
2025-07-21,Afternoon,94
2026-06-06,Afternoon,76
2025-03-26,Morning,118
2025-03-17,Afternoon,121
2024-08-14,Afternoon,92
2025-05-02,Morning,94
2024-07-10,Night,51
2025-10-07,Afternoon,81
2026-12-29,Morning,167
2025-08-07,Night,56
2024-11-23,Morning,115
2026-01-24,Afternoon,56
2026-06-17,Afternoon,136
2025-06-01,Morning,262
2024-10-01,Afternoon,106
2026-02-21,Morning,99
2024-07-24,Morning,101
2026-12-29,Afternoon,100
2024-12-14,Morning,161
2025-01-18,Night,70
2026-03-07,Morning,116
2024-01-14,Morning,107
2024-08-10,Night,88
2024-05-17,Afternoon,71
2025-03-04,Afternoon,146
2025-08-29,Afternoon,64
2024-07-15,Night,53
2025-01-12,Morning,141
2026-04-26,Morning,122
2026-10-27,Night,43
2024-01-16,Morning,109
2025-11-18,Afternoon,73
2024-01-29,Afternoon,46
2025-07-24,Afternoon,56
2026-08-21,Night,81
2026-05-24,Night,76
2024-09-12,Morning,75
2024-10-10,Afternoon,106
2026-05-08,Afternoon,76
2026-06-17,Morning,89
2024-11-03,Night,41
2024-01-04,Afternoon,119
2025-05-02,Morning,125
2025-11-10,Night,79
2025-05-01,Night,97
2026-10-21,Morning,114
2026-06-10,Night,49
2026-05-13,Morning,130
2024-01-23,Morning,148
2026-07-24,Morning,138
2026-04-07,Night,46
2025-03-11,Morning,64
2025-10-08,Morning,119
2026-06-22,Afternoon,77
2026-09-20,Afternoon,109
2025-08-26,Morning,111
2024-02-15,Morning,80
2025-11-08,Night,45
2026-01-15,Afternoon,88
2024-03-05,Night,59
2026-06-14,Morning,120
2024-08-08,Afternoon,97
2026-09-02,Night,72
2025-08-26,Morning,169
2024-12-19,Morning,175
2024-03-05,Morning,99
2024-01-20,Morning,59
2026-03-23,Morning,168
2025-02-17,Night,48
2026-07-09,Afternoon,111
2024-09-09,Afternoon,95
2026-10-05,Morning,163
2026-10-28,Afternoon,72
2024-04-21,Afternoon,63
2025-12-10,Night,59
2026-10-26,Afternoon,84
2024-12-20,Night,144
2024-03-15,Morning,74
2026-08-17,Afternoon,79
2025-06-03,Night,82
2024-01-30,Afternoon,49
2026-07-09,Afternoon,125
2026-01-14,Night,43
2024-03-18,Night,52
2024-10-10,Morning,132
2024-01-20,Morning,78
2026-11-12,Afternoon,98
2024-01-28,Night,89
2026-05-22,Afternoon,62
2025-07-14,Morning,83
2025-09-30,Afternoon,101
2026-06-08,Morning,109
2026-09-07,Morning,97
2024-05-19,Morning,185
2024-01-20,Morning,89
2024-05-16,Afternoon,45
2026-01-18,Morning,80
2025-09-15,Morning,59
2024-04-01,Afternoon,127
2024-09-13,Morning,108
2025-08-11,Morning,67
2026-03-11,Morning,104
2025-01-11,Morning,88
2026-11-06,Afternoon,102
2026-12-23,Morning,139
2026-04-19,Morning,140
2025-05-12,Morning,55
2026-08-19,Morning,114
2026-03-08,Morning,137
2025-07-23,Morning,107
2025-05-01,Morning,95
2026-07-01,Morning,108
2025-09-02,Night,37
2024-07-19,Morning,110
2026-12-31,Morning,160
2024-03-15,Afternoon,95
2026-01-31,Morning,49
2025-12-19,Night,119
2025-10-04,Morning,113
2024-02-26,Afternoon,62
2025-06-23,Night,87
2026-09-05,Morning,137
2024-09-19,Morning,105
2026-01-27,Afternoon,53
2026-07-30,Night,52
2026-11-09,Morning,112
2025-07-19,Afternoon,158
2024-12-10,Morning,227
2026-02-05,Afternoon,102
2025-06-16,Morning,160
2025-11-18,Afternoon,85
2026-03-23,Morning,67
2026-02-17,Afternoon,61
2024-09-23,Morning,141
2026-04-08,Afternoon,119
2025-08-16,Afternoon,75
2026-10-17,Night,51
2025-12-23,Night,115
2026-09-04,Afternoon,42
2026-12-08,Afternoon,78
2026-12-25,Morning,165
2026-03-27,Night,58
2025-10-16,Afternoon,40
2024-05-09,Afternoon,121
2025-02-27,Afternoon,88
2025-06-04,Night,77
2026-05-05,Night,96
2025-10-07,Night,44
2025-04-26,Afternoon,110
2024-06-09,Morning,86
2026-02-23,Night,48
2025-04-18,Afternoon,80
2024-02-09,Afternoon,69
2024-11-07,Afternoon,158
2026-08-21,Afternoon,160
2024-05-10,Afternoon,83
2025-03-21,Afternoon,81
2025-07-15,Night,58
2024-04-01,Night,37
2024-06-30,Afternoon,177
2026-10-27,Morning,141
2025-10-09,Afternoon,143
2024-08-18,Afternoon,114
2024-07-04,Afternoon,185
2025-04-11,Night,64
2026-03-04,Morning,157
2026-03-11,Morning,111
2024-08-01,Night,90
2026-03-06,Night,68
2026-09-09,Afternoon,90
2024-09-05,Morning,80
2024-01-29,Afternoon,81
2026-11-16,Afternoon,59
2025-07-26,Afternoon,90
2026-04-30,Morning,110
2024-12-16,Morning,80
2024-11-23,Afternoon,62
2024-09-03,Afternoon,99
2024-08-25,Afternoon,62
2025-05-31,Morning,137
2024-04-25,Morning,51
2026-07-11,Morning,99
2025-07-14,Night,71
2026-09-30,Morning,164
2025-07-04,Afternoon,124
2024-11-28,Afternoon,89
2025-07-18,Night,65
2024-06-18,Morning,168
2026-06-22,Afternoon,87
2026-02-28,Night,103
2024-06-10,Morning,131
2025-09-29,Afternoon,78
2025-08-12,Morning,168
2024-08-08,Night,49
2024-05-13,Afternoon,74
2026-04-13,Morning,57
2024-10-16,Night,63
2025-07-22,Afternoon,57
2024-09-28,Afternoon,119
2025-12-17,Morning,106
2024-02-23,Morning,91
2025-01-28,Afternoon,106
2025-08-22,Afternoon,206
2025-04-26,Night,27
2025-11-02,Morning,101
2024-07-16,Afternoon,81
2025-04-29,Morning,63
2026-04-09,Afternoon,73
2024-12-31,Morning,178
2024-06-21,Morning,178
2026-07-18,Morning,130
2026-05-03,Afternoon,68
2026-01-15,Morning,95
2026-05-24,Night,54
2026-05-03,Morning,88
2026-03-29,Afternoon,88
2025-07-12,Afternoon,113
2024-01-22,Morning,91
2025-10-16,Morning,60
2024-10-26,Morning,128
2026-04-27,Afternoon,75
2025-05-28,Night,58
2026-09-19,Morning,154
2025-10-14,Afternoon,87
2025-08-26,Afternoon,73
2026-10-04,Afternoon,63
2025-06-04,Afternoon,82
2025-02-15,Night,71
2025-02-11,Afternoon,70
2026-08-17,Night,112
2026-04-08,Morning,94
2024-06-28,Night,67
2025-06-23,Night,61
2025-02-10,Night,60
2025-12-09,Morning,178
2024-02-27,Night,39
2026-02-21,Morning,156
2026-03-24,Afternoon,117
2024-09-05,Morning,95
2024-06-14,Afternoon,142
2025-11-18,Afternoon,115
2024-10-08,Morning,101
2026-10-28,Morning,86
2026-04-29,Morning,110
2026-11-12,Afternoon,90
2025-08-09,Night,52
2026-10-25,Afternoon,103
2024-01-16,Night,48
2024-11-13,Night,49
2024-01-03,Morning,103
2026-01-12,Afternoon,85
2025-07-13,Afternoon,95
2024-11-11,Morning,143
2024-11-30,Afternoon,85
2025-12-06,Afternoon,134
2024-07-16,Afternoon,96
2025-07-17,Afternoon,182
2025-11-03,Morning,55
2024-09-20,Night,72
2024-09-07,Morning,64
2025-01-23,Night,83
2025-10-11,Morning,101
2024-10-05,Afternoon,75
2025-02-19,Afternoon,74
2025-08-18,Morning,154
2024-07-23,Morning,73
2025-09-15,Morning,73
2024-05-31,Afternoon,94
2024-06-05,Night,80
2024-09-16,Morning,69
2024-11-10,Afternoon,84
2024-02-02,Night,76
2026-11-19,Afternoon,100
2024-12-03,Night,103
2026-05-31,Afternoon,77
2026-09-15,Afternoon,123
2026-05-27,Morning,46
2026-06-30,Morning,83
2024-04-19,Afternoon,122
2025-02-11,Night,57
2026-03-28,Morning,98
2025-09-23,Night,84
2024-01-07,Morning,180
2025-09-13,Afternoon,96
2026-05-31,Night,39
2026-06-27,Night,83
2025-02-24,Afternoon,52
2024-09-15,Morning,55
2024-12-05,Morning,66
2024-11-20,Morning,75
2025-01-14,Night,29
2024-11-26,Morning,73
2025-05-16,Afternoon,56
2024-02-14,Morning,78
2024-10-28,Afternoon,65
2024-12-10,Morning,110
2024-06-17,Afternoon,80
2026-08-20,Afternoon,138
2026-01-10,Night,37
2026-09-26,Night,57
2025-09-07,Afternoon,70
2024-04-30,Morning,97
2026-09-18,Night,82
2025-05-17,Night,59
2026-01-20,Night,45
2025-02-21,Afternoon,78
2025-06-25,Morning,108
2025-06-20,Night,50
2024-11-08,Morning,99
2025-08-30,Morning,109
2026-03-15,Morning,204
2024-01-23,Afternoon,83
2024-05-23,Morning,63
2026-07-12,Afternoon,108
2025-09-16,Afternoon,76
2026-12-03,Afternoon,118
2025-10-24,Morning,101
2025-12-17,Night,65
2026-09-12,Afternoon,181
2025-12-24,Afternoon,135
2024-12-27,Afternoon,82
2025-08-01,Morning,162
2024-09-15,Afternoon,123
2025-01-01,Morning,83
2026-01-15,Night,37
2024-06-12,Morning,100
2026-01-06,Night,53
2025-10-02,Afternoon,89
2024-12-03,Morning,148
2024-02-19,Afternoon,84
2026-02-11,Morning,80
2026-06-22,Night,45
2026-03-11,Night,50
2025-04-06,Afternoon,154
2025-12-17,Afternoon,146
2025-03-30,Night,61
2025-01-27,Afternoon,164
2024-12-24,Afternoon,131
2024-08-19,Morning,227
2026-11-28,Morning,128
2025-12-31,Afternoon,155
2024-07-10,Afternoon,131
2026-08-06,Night,62
2024-06-14,Afternoon,112
2025-10-12,Afternoon,66
2024-06-30,Afternoon,75
2025-01-30,Night,40
2025-12-22,Afternoon,132
2026-12-31,Night,101
2026-12-23,Morning,116
2026-09-08,Afternoon,103
2024-09-15,Night,53
2024-04-12,Night,49
2026-09-19,Morning,131
2026-10-08,Afternoon,79
2024-11-01,Morning,164
2024-01-22,Morning,67
2025-12-11,Night,59
2024-03-24,Night,53
2024-02-14,Morning,56
2026-10-24,Night,98
2025-06-27,Afternoon,90
2024-05-02,Night,38
2025-12-18,Night,51
2025-02-08,Night,35
2025-08-10,Night,52
2026-09-12,Night,43
2024-09-17,Afternoon,101
2025-12-09,Morning,72
2026-06-27,Morning,152
2025-04-09,Night,31
2026-11-29,Morning,106
2025-05-06,Night,40
2025-05-18,Morning,129
2026-08-27,Night,73
2025-11-27,Afternoon,108
2026-08-10,Night,56
2026-05-16,Night,49
2026-02-19,Afternoon,69
2024-09-21,Afternoon,148
2025-03-13,Morning,124
2026-08-05,Night,46
2025-11-06,Night,80
2024-11-03,Morning,86
2024-12-24,Morning,180
2026-04-30,Afternoon,125
2024-07-14,Morning,84
2024-05-02,Night,52
2026-04-18,Morning,63
2024-11-12,Night,52
2026-04-18,Night,24
2025-08-07,Night,32
2026-12-29,Afternoon,180
2025-07-29,Morning,94
2026-08-08,Night,82
2026-07-21,Afternoon,167
2024-08-20,Night,79
2026-12-27,Morning,92
2026-03-28,Morning,79
2024-04-27,Night,52
2024-01-07,Night,58
2024-10-24,Morning,99
2024-01-18,Afternoon,63
2025-01-26,Morning,127
2026-12-28,Afternoon,107
2025-06-08,Morning,96
2024-01-27,Morning,79
2025-06-25,Morning,148
2024-08-28,Morning,113
2026-07-27,Afternoon,74
2024-04-09,Morning,88
2026-04-24,Afternoon,110
2025-05-03,Afternoon,147
2024-01-21,Afternoon,104
2026-01-07,Afternoon,71
2025-05-13,Morning,162
2026-04-25,Morning,139
2025-11-08,Night,103
2026-05-12,Night,74
2025-05-19,Night,56
2024-01-09,Night,49
2024-05-23,Afternoon,65
2025-05-17,Night,56
2025-03-11,Afternoon,55
2026-05-20,Night,66
2025-03-27,Night,41
2026-07-31,Night,64
2024-07-24,Afternoon,135
2025-02-25,Morning,75
2026-04-08,Morning,94
2024-05-16,Morning,103
2024-12-18,Night,107
2026-04-04,Afternoon,67
2025-10-07,Morning,90
2026-05-02,Afternoon,53
2025-07-19,Morning,136
2026-07-30,Afternoon,160
2026-08-19,Morning,53
2026-12-04,Afternoon,100
2024-05-13,Afternoon,54
2025-10-09,Afternoon,69
2024-05-05,Night,54
2024-09-07,Morning,122
2024-11-25,Afternoon,89
2025-12-09,Morning,141
2025-04-17,Afternoon,46
2026-08-05,Afternoon,98
2024-11-23,Afternoon,56
2025-11-07,Night,75
2026-04-16,Morning,97
2026-12-10,Night,75
2024-09-25,Morning,82
2026-03-15,Afternoon,75
2024-04-02,Night,55
2025-08-18,Afternoon,128
2025-03-29,Night,36
2026-11-16,Night,43
2026-04-27,Morning,97
2026-10-13,Night,57
2026-07-21,Night,47
2025-03-26,Afternoon,84
2026-03-14,Morning,154
2024-02-03,Morning,200
2025-09-03,Night,50
2024-02-21,Night,52
2026-03-04,Night,56
2026-11-25,Morning,99
2026-01-16,Morning,37
2026-07-09,Afternoon,53
2024-09-13,Morning,98
2026-12-25,Morning,141
2025-08-26,Morning,163
2026-01-09,Morning,90
2026-04-24,Morning,109
2025-12-01,Night,47
2024-12-13,Morning,199
2025-11-01,Afternoon,276
2025-12-17,Afternoon,172
2026-07-28,Night,120
2025-06-11,Night,84
2025-07-03,Afternoon,83
2025-07-05,Afternoon,95
2024-05-05,Afternoon,51
2024-04-08,Afternoon,80
2024-01-23,Afternoon,166
2025-12-31,Afternoon,126
2025-04-04,Afternoon,129
2026-08-06,Morning,173
2026-02-08,Morning,59
2024-06-04,Morning,54
2024-04-19,Afternoon,122
2025-02-05,Afternoon,89
2026-10-06,Afternoon,141
2024-02-23,Morning,80
2024-07-24,Morning,124
2024-02-02,Morning,84
2025-03-29,Afternoon,70
2026-12-20,Morning,184
2026-01-19,Morning,107
2025-06-24,Morning,119
2024-06-07,Afternoon,95
2025-01-24,Morning,61
2025-07-28,Afternoon,76
2024-10-28,Afternoon,122
2026-02-11,Night,40
2026-12-10,Afternoon,61
2024-08-13,Morning,133
2024-10-03,Morning,98
2024-05-18,Night,71
2026-03-06,Morning,109
2025-05-21,Night,56
2024-11-06,Afternoon,68
2024-08-28,Morning,107
2024-03-18,Morning,153
2025-06-05,Night,71
2026-01-18,Night,38
2024-09-14,Night,74
2024-01-02,Morning,56
2025-06-02,Night,61
2026-01-10,Morning,63
2025-01-13,Morning,56
2024-10-01,Afternoon,88
2024-06-18,Night,180
2026-03-28,Afternoon,77
2026-08-02,Afternoon,128
2026-04-23,Morning,88
2025-07-21,Afternoon,137
2026-03-04,Morning,98
2025-03-11,Night,31
2024-01-27,Morning,124
2025-02-06,Afternoon,74
2026-02-10,Morning,96
2025-12-10,Afternoon,99
2026-12-21,Morning,108
2026-12-29,Afternoon,120
2024-09-22,Afternoon,82
2024-01-11,Afternoon,125
2024-10-27,Night,87
2026-08-18,Morning,155
2026-06-10,Afternoon,124
2024-04-18,Night,37
2024-06-24,Morning,173
2025-09-09,Night,66
2025-12-24,Night,81
2026-12-12,Night,73
2026-04-07,Afternoon,91
2024-08-20,Afternoon,105
2024-02-10,Afternoon,66
2025-11-25,Afternoon,54
2025-08-29,Night,63
2026-10-07,Morning,126
2025-09-23,Night,104
2025-07-03,Afternoon,127
2024-11-28,Morning,113
2024-04-04,Afternoon,114
2026-08-18,Night,48
2026-06-24,Afternoon,91
2024-06-27,Night,45
2026-02-10,Morning,139
2025-02-03,Night,47
2025-04-23,Afternoon,70
2026-07-19,Night,114
2026-07-11,Morning,148
2024-07-27,Afternoon,135
2024-12-03,Night,66
2026-06-19,Morning,99
2026-10-02,Afternoon,47
2024-03-27,Night,45
2026-07-02,Afternoon,61
2025-06-20,Night,88
2025-10-08,Afternoon,127
2024-03-23,Night,47
2026-01-15,Afternoon,55
2026-01-12,Afternoon,55
2025-12-27,Night,80
2026-05-16,Afternoon,83
2026-11-02,Morning,66
2026-07-20,Morning,106
2026-03-27,Afternoon,90
2026-12-11,Night,46
2026-01-09,Afternoon,106
2026-01-06,Night,56
2025-08-17,Night,103
2026-04-22,Morning,94
2024-03-19,Afternoon,66
2025-07-08,Afternoon,129
2025-04-11,Morning,143
2026-09-27,Afternoon,111
2024-03-20,Afternoon,108
2025-12-06,Night,125
2024-07-21,Afternoon,95
2026-08-26,Morning,89
2026-07-22,Afternoon,82
2024-09-15,Night,65
2026-08-13,Afternoon,72
2025-06-28,Morning,101
2026-11-30,Night,43
2026-03-10,Morning,147
2024-02-07,Morning,79
2024-08-10,Afternoon,197
2025-03-18,Afternoon,67
2024-08-19,Night,133
2024-05-25,Morning,179
2026-12-07,Night,87
2026-08-10,Afternoon,84
2025-04-21,Night,62
2024-08-23,Night,68
2024-07-18,Night,81
2026-09-30,Morning,65
2024-12-29,Morning,170
2024-01-14,Night,48
2025-03-11,Afternoon,29
2025-05-12,Afternoon,79
2025-11-13,Night,49
2025-01-06,Night,57
2026-10-08,Afternoon,126
2025-12-06,Night,50
2026-12-17,Morning,129
2025-02-06,Night,47
2025-12-15,Night,57
2025-02-04,Morning,62
2026-02-06,Morning,67
2026-03-28,Night,66
2024-12-18,Afternoon,120
2026-10-24,Morning,125
2026-07-28,Morning,88
2026-09-07,Morning,124
2024-08-26,Morning,97
2026-02-25,Night,60
2024-04-26,Afternoon,75
2024-04-25,Afternoon,73
2026-12-02,Morning,210
2024-06-16,Afternoon,136
2026-08-05,Morning,111
2025-04-17,Night,85
2024-11-28,Night,44
2024-03-21,Afternoon,82
2026-01-09,Night,64
2026-03-01,Morning,116
2025-05-26,Morning,87
2026-06-06,Night,62
2024-12-20,Morning,137
2025-08-27,Night,106
2024-11-10,Morning,105
2025-09-30,Night,51
2024-05-29,Morning,77
2025-06-05,Morning,138
2025-08-25,Afternoon,95
2025-09-01,Night,41
2025-05-04,Afternoon,146
2025-12-06,Afternoon,116
2025-07-15,Morning,87
2024-11-06,Morning,72
2024-08-24,Morning,161
2025-12-10,Night,43
2026-10-25,Morning,78
2026-04-05,Morning,132
2025-11-30,Afternoon,77
2026-10-06,Afternoon,95
2026-09-12,Afternoon,55
2025-07-09,Morning,109
2024-04-29,Afternoon,85
2025-11-26,Afternoon,112
2025-11-13,Morning,76
2024-10-30,Afternoon,82
2026-07-20,Morning,159
2026-08-11,Night,47
2024-12-28,Night,128
2025-06-06,Morning,153
2024-08-01,Afternoon,86
2024-07-14,Afternoon,130
2024-10-17,Night,40
2025-02-04,Afternoon,46
2024-10-26,Afternoon,114
2024-06-15,Morning,101
2025-05-05,Morning,78
2025-11-14,Afternoon,92
2024-12-23,Afternoon,132
2025-08-07,Night,55
2024-10-24,Night,93
2026-02-10,Afternoon,131
2025-12-11,Afternoon,103
2026-11-18,Night,58
2024-02-28,Night,49
2026-07-24,Night,33
2025-01-08,Night,44
2024-03-13,Afternoon,135
2026-01-25,Afternoon,101
2024-07-07,Afternoon,77
2024-07-11,Morning,120
2026-12-09,Afternoon,104
2024-08-30,Afternoon,62
2025-08-22,Afternoon,82
2024-08-07,Morning,213
2024-05-15,Afternoon,75
2024-01-02,Afternoon,74
2024-01-18,Afternoon,139
2025-06-03,Morning,120
2025-04-20,Afternoon,63
2024-02-12,Morning,55
2025-01-18,Morning,64
2024-10-26,Morning,105
2025-09-18,Night,115
2026-12-26,Afternoon,110
2026-01-28,Afternoon,44
2026-10-03,Night,52
2024-07-29,Afternoon,113
2024-08-23,Night,164
2026-04-02,Morning,111
2024-12-05,Morning,143
2026-07-19,Morning,90
2025-05-23,Afternoon,35
2024-08-08,Night,58
2026-07-14,Afternoon,79
2025-08-26,Afternoon,98
2026-05-29,Morning,71
2025-05-10,Night,58
2024-05-18,Afternoon,70
2026-01-16,Morning,104
2024-05-16,Night,33
2025-12-27,Afternoon,174
2025-04-01,Morning,100
2026-05-17,Morning,95
2026-08-11,Morning,98
2025-03-22,Night,92
2026-08-24,Afternoon,90
2024-05-01,Night,56
2024-04-27,Morning,163
2026-12-24,Afternoon,71
2025-09-21,Afternoon,110
2025-05-08,Afternoon,80
2024-06-19,Afternoon,134
2024-11-12,Afternoon,89
2026-01-21,Afternoon,87
2026-06-19,Night,92
2026-10-01,Morning,79
2025-03-22,Afternoon,86
2025-05-13,Afternoon,70
2024-06-27,Morning,235
2024-04-01,Morning,82
2025-04-24,Night,29
2025-09-26,Morning,157
2024-04-24,Morning,88
2025-03-23,Afternoon,136
2025-12-04,Morning,118
2026-06-07,Morning,129
2026-10-25,Morning,71
2025-01-08,Morning,48
2025-03-05,Afternoon,66
2026-08-16,Night,45
2026-01-29,Morning,75
2024-10-26,Afternoon,63
2026-01-20,Afternoon,80
2024-06-21,Morning,184
2025-05-07,Afternoon,106
2024-12-01,Morning,122
2026-12-23,Morning,134
2024-02-08,Morning,54
2026-07-28,Morning,119
2024-11-04,Night,82
2024-02-09,Night,44
2025-12-24,Night,99
2026-01-13,Morning,38
2024-06-04,Night,45
2024-02-12,Afternoon,92
2024-05-02,Morning,75
2025-03-24,Night,40
2024-05-25,Night,91
2026-02-09,Morning,79
2024-03-25,Night,41
2026-05-14,Morning,84
2026-08-16,Afternoon,74
2026-02-24,Morning,82
2026-10-31,Morning,93
2026-10-26,Night,71
2024-02-21,Afternoon,93
2025-01-09,Morning,102
2026-04-13,Night,42
2025-01-07,Night,62
2026-03-18,Night,47
2026-04-28,Night,82
2026-12-28,Night,54
2024-12-27,Afternoon,168
2025-01-16,Morning,110
2024-01-27,Night,71
2024-11-08,Morning,118
2024-11-03,Morning,122
2025-05-11,Afternoon,66
2025-04-06,Morning,81
2026-07-27,Afternoon,112
2026-04-28,Night,39
2026-03-09,Afternoon,53
2024-01-06,Afternoon,71
2025-05-31,Afternoon,36
2026-03-10,Afternoon,97
2024-09-25,Morning,68
2025-04-10,Morning,141
2026-03-07,Afternoon,133
2026-05-20,Afternoon,152
2026-07-25,Afternoon,65
2025-04-16,Morning,60
2025-03-14,Morning,70
2025-02-23,Afternoon,102
2026-01-02,Afternoon,52
2025-04-04,Afternoon,146
2025-03-14,Night,40
2024-07-03,Afternoon,117
2025-06-08,Morning,94
2024-09-17,Afternoon,67
2025-07-29,Morning,107
2026-08-31,Morning,157
2026-04-30,Afternoon,74
2025-06-07,Morning,98
2026-12-07,Morning,116
2026-12-10,Night,76
2025-05-02,Afternoon,99
2026-04-16,Night,57
2025-01-10,Night,98
2026-08-20,Morning,108
2025-02-13,Afternoon,112
2024-10-10,Morning,182
2024-05-26,Afternoon,125
2026-07-12,Morning,101
2024-11-21,Morning,125
2026-06-10,Morning,103
2024-04-04,Night,84
2025-07-02,Morning,91
2025-04-13,Afternoon,107
2025-04-25,Night,40
2024-07-02,Afternoon,85
2024-03-21,Afternoon,104
2025-01-14,Morning,82
2025-05-30,Night,39
2026-05-19,Afternoon,91
2025-05-21,Afternoon,67
2024-09-26,Night,60
2024-10-14,Morning,76
2025-11-01,Afternoon,69
2025-04-22,Morning,77
2026-09-14,Morning,166
2025-04-26,Morning,93
2025-09-13,Afternoon,62
2024-03-11,Morning,83
2024-07-31,Afternoon,150
2026-07-20,Night,46
2025-01-12,Night,60
2025-04-06,Morning,116
2025-10-09,Night,46
2024-03-04,Morning,97
2025-07-09,Afternoon,111
2025-01-14,Morning,103
2024-06-11,Afternoon,104
2025-04-03,Morning,79
2025-05-04,Afternoon,64
2024-07-23,Morning,101
2025-08-18,Morning,82
2026-03-28,Afternoon,106
2024-10-19,Morning,129
2026-11-25,Afternoon,63
2025-11-02,Afternoon,67
2026-04-27,Afternoon,54
2024-03-17,Afternoon,112
2026-04-21,Night,55
2025-01-03,Night,33
2026-02-17,Morning,127
2026-05-31,Afternoon,138
2024-10-01,Afternoon,47
2024-10-11,Morning,89
2024-03-06,Morning,150
2025-10-25,Morning,48
2026-04-28,Afternoon,45
2025-03-25,Morning,140
2024-06-25,Afternoon,87
2024-12-12,Afternoon,142
2025-03-17,Afternoon,67
2026-10-01,Morning,68
2024-05-15,Night,82
2025-01-11,Afternoon,54
2025-11-30,Morning,106
2024-09-16,Morning,79
2026-08-27,Morning,129
2026-09-23,Night,49
2025-02-20,Morning,77
2026-03-28,Morning,92
2026-04-08,Morning,106
2026-01-17,Morning,65
2024-07-23,Afternoon,198
2024-02-24,Night,48
2025-01-15,Afternoon,129
2024-05-23,Night,56
2024-11-16,Morning,112
2025-11-30,Afternoon,131
2025-10-07,Night,68
2024-08-17,Afternoon,98
2024-01-20,Night,64
2024-09-04,Morning,56
2025-05-13,Afternoon,56
2026-05-03,Afternoon,126
2025-02-04,Morning,61
2024-11-09,Night,66
2025-08-27,Morning,86
2024-03-19,Morning,92
2024-09-04,Night,54
2024-02-09,Afternoon,117
