date,shift,scheduled_arrivals,scheduled_departures,international_flights,domestic_flights,wide_body_count,narrow_body_count,expected_passengers,cargo_tonnage,mail_tonnage,dangerous_goods_tonnage,weather_severity_index,wind_speed,visibility_km,rainfall_mm,equipment_utilization_rate,equipment_breakdown_count,active_gates,occupied_gates,staff_absenteeism_rate,delay_minutes,workload_index,required_ground_crew_count
2025-09-21,Night,56,40,25,71,6,87,15508,72.92,11.09,0.76,0.08,12.3,18.26,1.2,69.67,7,63,30,2.68,61.4,32.3,126
2024-03-05,Afternoon,31,23,11,43,6,53,10944,40.6,6.18,0.48,5.09,26.9,15.06,3.3,43.62,6,61,23,3.36,67.3,27.3,112
2024-06-20,Afternoon,79,59,51,87,13,120,22263,112.52,29.31,6.4,2.17,9.8,16.37,14.8,76.81,2,81,59,1.45,84.7,48.87,179
2026-10-18,Night,32,40,19,53,5,67,14339,55.5,10.61,1.33,1.96,16.7,16.15,16.8,62.92,2,77,25,3.15,9.9,24.22,105
2025-05-08,Morning,46,67,41,72,13,99,20291,113.33,13.61,0.8,1.29,15.1,15.83,0.0,80.87,1,87,55,3.32,10.1,38.34,157
2024-07-02,Morning,53,61,35,79,12,99,17012,118.43,11.73,1.75,1.74,21.7,15.78,12.7,70.54,6,58,32,6.26,37.2,41.08,173
2025-02-08,Morning,51,48,27,72,6,92,22382,70.91,19.78,0.57,4.15,47.9,12.47,30.6,81.14,2,86,60,6.62,59.6,43.12,172
2025-01-01,Night,50,53,22,81,8,91,14869,64.35,14.0,1.49,1.6,12.3,17.83,0.6,77.55,0,101,51,1.66,8.8,28.41,114
2024-10-27,Morning,44,41,17,68,5,82,17180,47.86,8.76,0.39,0.21,5.3,18.59,1.9,67.0,1,79,32,6.03,15.3,25.03,118
2024-11-17,Morning,67,54,46,75,11,113,23350,206.2,20.43,0.73,1.03,10.8,17.35,3.8,72.1,2,71,51,3.87,30.8,48.14,176
2026-03-10,Afternoon,62,75,50,87,19,122,21514,296.51,16.55,1.62,4.84,27.3,12.37,23.8,80.6,0,68,47,3.98,78.2,60.11,206
2024-04-27,Morning,46,44,27,63,7,88,17117,84.12,9.86,0.66,2.12,27.7,17.9,2.6,63.26,1,48,25,15.5,9.2,31.11,154
2024-12-05,Morning,105,75,57,123,15,165,31900,161.65,15.05,1.69,1.82,12.2,17.82,5.7,86.53,0,53,44,1.37,121.2,66.98,211
2025-05-27,Afternoon,57,50,32,75,9,94,16653,85.98,19.21,1.94,2.95,22.2,14.7,11.4,76.23,1,64,40,1.44,31.6,35.86,139
2025-08-14,Morning,64,54,30,88,3,113,16962,64.78,10.93,1.35,5.88,30.3,10.02,52.4,68.45,4,79,55,5.75,123.1,47.1,165
2026-08-23,Night,42,41,17,66,4,78,12163,61.05,12.38,0.68,2.35,19.2,16.13,12.0,70.04,3,90,45,1.38,24.6,26.18,109
2026-10-08,Morning,74,57,41,90,13,122,15841,157.11,17.01,0.62,2.85,41.8,16.38,2.0,74.11,2,69,46,6.43,58.2,44.05,177
2024-11-21,Night,31,33,18,46,7,62,11948,87.49,8.61,0.84,1.46,14.3,17.02,7.7,59.96,2,92,41,1.22,12.7,21.03,96
2025-08-14,Afternoon,68,67,44,91,15,125,19216,113.55,22.56,0.22,1.9,15.0,15.95,16.6,87.88,0,43,32,2.72,59.6,42.6,171
2024-01-25,Morning,34,40,21,53,3,66,13313,49.39,9.37,1.2,5.05,28.1,16.93,2.0,50.15,2,74,31,20.0,95.0,30.88,153
2025-11-07,Morning,43,45,22,66,5,83,10199,58.03,10.96,0.79,2.09,33.7,17.37,4.4,63.4,0,74,33,1.31,9.4,21.64,103
2024-06-16,Afternoon,76,62,57,81,25,114,35000,271.31,19.27,0.97,1.4,9.7,18.81,0.1,80.0,1,87,62,2.43,135.5,68.14,230
2024-03-21,Morning,86,78,68,96,19,144,26730,158.02,19.52,1.54,2.19,16.5,17.35,4.7,84.44,0,61,46,1.33,64.2,58.21,202
2026-01-06,Morning,56,48,36,68,12,88,16595,141.99,14.88,1.15,1.2,22.8,18.09,3.8,78.11,3,58,38,2.15,27.5,36.26,153
2024-07-14,Night,73,67,48,92,13,130,25076,106.15,15.81,14.99,5.06,23.6,16.51,3.2,77.6,0,68,54,1.9,82.3,55.49,194
2025-06-07,Afternoon,67,61,45,83,13,110,20258,92.29,15.99,1.05,0.5,7.9,18.22,0.1,73.12,2,86,64,2.77,71.5,40.63,163
2024-04-20,Night,47,33,19,61,7,74,11635,52.34,11.56,1.79,2.85,27.9,16.94,7.4,65.62,2,85,53,6.43,33.5,24.97,117
2026-03-28,Morning,59,70,58,71,16,110,26042,145.33,18.15,0.32,5.9,37.9,15.82,2.7,76.58,5,67,49,3.4,104.8,62.62,214
2026-04-18,Morning,91,71,68,94,22,138,32184,221.27,23.99,0.93,1.21,38.6,17.49,0.3,92.86,2,77,73,5.59,102.8,67.03,245
2025-09-21,Afternoon,80,65,53,92,16,132,27579,123.23,17.57,1.44,0.51,2.9,18.56,4.6,89.82,0,108,80,3.32,40.5,50.26,183
2026-07-05,Morning,66,53,48,71,9,107,25258,109.4,17.17,1.63,0.46,33.9,18.76,2.6,75.83,0,63,49,4.04,44.8,42.54,168
2025-04-23,Morning,65,64,56,73,20,109,24239,192.26,13.15,1.57,0.73,4.9,17.06,0.0,87.3,0,62,45,2.58,19.7,47.33,188
2024-07-23,Morning,58,72,42,88,9,123,26247,165.04,30.39,0.6,5.17,22.5,16.11,4.2,83.87,2,86,63,3.8,101.1,60.0,192
2024-06-14,Morning,66,63,46,83,20,113,17961,250.9,21.61,1.43,7.84,31.5,8.13,67.9,84.17,0,93,60,2.34,171.7,60.51,210
2024-08-28,Night,31,21,10,42,2,51,6260,18.98,4.24,12.73,2.81,19.5,16.35,16.5,50.94,1,103,28,2.39,12.4,11.53,84
2024-08-07,Morning,46,45,18,73,7,89,15848,65.05,10.52,1.74,2.53,29.2,14.71,23.7,58.42,0,73,38,3.99,14.3,29.14,131
2024-12-20,Night,41,35,18,58,4,76,10903,40.92,10.27,0.57,5.01,27.4,13.17,33.1,61.32,3,96,44,1.77,48.7,28.21,111
2024-08-22,Morning,48,41,18,71,5,87,15983,37.68,9.98,0.26,0.57,14.9,15.97,1.6,69.06,1,77,42,2.79,7.9,24.58,117
2025-10-09,Morning,51,51,30,72,19,87,17632,153.86,16.47,24.28,0.73,7.7,17.3,0.8,67.28,1,104,64,6.11,11.9,34.62,182
2024-06-11,Morning,66,80,54,92,19,123,29355,121.81,12.39,5.03,1.2,26.8,17.14,4.8,80.03,0,85,65,1.6,95.2,54.61,206
2025-11-12,Afternoon,54,52,31,75,10,92,16727,137.41,12.44,1.34,0.53,12.9,17.72,0.0,58.81,1,77,50,6.08,24.4,33.51,141
2025-01-01,Night,31,34,13,52,5,61,12646,50.94,8.24,1.52,5.98,28.9,10.65,53.2,67.14,2,89,33,3.99,47.8,29.43,116
2026-01-22,Night,35,32,13,54,4,67,10450,56.39,17.9,15.22,0.39,19.8,18.63,2.0,57.78,7,113,47,4.12,63.6,21.79,118
2025-07-16,Morning,75,68,43,100,15,123,29214,130.81,13.64,1.27,5.75,39.1,10.53,52.5,92.75,0,100,84,3.81,103.6,63.13,216
2026-09-19,Afternoon,47,57,24,80,7,102,17851,112.41,8.42,0.99,0.42,11.9,15.29,4.3,69.06,3,91,55,2.11,11.3,34.27,132
2025-04-27,Night,29,21,10,40,1,50,6709,39.0,4.82,1.29,1.16,33.2,15.93,7.2,62.71,0,67,15,3.58,3.6,8.45,68
2024-11-19,Morning,52,34,21,65,7,82,13687,66.21,18.63,1.67,0.33,20.6,17.83,3.5,65.72,5,99,40,2.18,34.9,26.57,121
2025-10-07,Afternoon,36,46,23,59,6,77,12834,63.09,13.29,0.16,0.58,8.4,18.6,0.0,57.26,0,99,48,2.63,6.8,20.52,101
2025-12-22,Morning,77,88,61,104,18,145,30716,218.54,23.57,0.93,1.69,23.4,17.63,2.3,78.21,0,67,63,2.71,106.8,65.28,219
2025-04-26,Afternoon,65,53,33,85,12,109,20308,87.69,12.1,0.6,1.62,11.0,18.4,1.8,77.14,0,42,24,11.95,3.6,37.67,165
2025-09-05,Afternoon,56,60,35,81,7,107,21638,118.01,13.2,0.33,2.05,14.7,15.23,24.6,78.15,0,74,52,5.02,23.2,41.33,153
2025-05-31,Morning,55,44,20,79,4,95,20180,56.8,10.98,0.81,2.78,25.3,16.45,14.6,83.27,7,83,57,1.42,118.8,43.07,154
2024-12-01,Night,44,47,24,67,8,78,13262,73.76,9.0,1.93,1.69,15.1,18.06,4.9,59.54,2,71,35,3.53,23.7,27.24,117
2024-12-09,Afternoon,67,78,57,88,14,129,25465,111.04,20.46,0.88,0.4,17.6,18.99,1.7,83.82,0,96,81,2.65,53.6,47.6,178
2026-09-21,Night,47,43,28,62,14,72,15515,114.83,13.53,1.26,1.72,10.3,16.98,11.9,68.05,0,102,42,2.99,9.1,29.39,130
2026-01-10,Afternoon,43,50,26,67,10,87,19169,62.03,8.11,1.88,2.98,16.2,17.19,7.2,69.96,2,67,30,1.45,55.9,36.09,137
2024-04-14,Morning,57,59,32,84,8,108,20887,128.17,11.06,0.34,2.33,29.4,17.29,3.6,75.89,1,81,53,1.36,25.9,42.48,151
2026-11-20,Afternoon,56,51,29,78,3,107,17019,52.06,16.37,1.65,2.77,12.4,17.95,0.5,73.51,2,80,36,1.41,11.3,34.64,122
2026-02-19,Morning,84,81,62,103,31,130,31422,239.24,33.61,0.18,0.64,9.1,17.89,0.0,86.33,0,82,77,2.02,160.7,66.14,240
2024-02-24,Night,36,31,13,54,3,66,13818,40.15,8.05,0.3,1.1,21.2,17.25,2.1,58.45,1,58,19,1.22,18.7,19.76,85
2026-03-08,Morning,56,74,39,91,13,114,23786,105.16,23.66,1.8,0.25,5.6,17.57,2.9,88.12,1,58,39,1.04,25.2,42.87,163
2025-10-08,Night,31,37,14,54,6,67,11085,79.58,7.59,20.35,2.65,48.5,17.24,8.8,59.68,1,80,30,5.36,13.9,21.94,125
2026-09-30,Afternoon,67,64,51,80,13,117,22368,168.75,9.52,17.03,2.82,11.9,15.01,17.2,88.78,2,55,43,4.57,46.7,50.87,198
2025-06-20,Afternoon,48,46,27,67,8,82,16746,76.31,15.35,20.78,5.57,30.3,16.37,4.8,75.51,0,82,55,2.25,50.8,37.65,160
2025-07-22,Afternoon,93,76,71,98,28,142,35000,203.24,20.96,0.59,1.76,7.3,18.17,1.8,83.86,0,64,57,6.26,135.2,70.29,251
2024-12-10,Afternoon,60,52,31,81,8,102,16300,75.23,14.42,0.93,0.29,13.5,14.97,0.9,77.61,0,59,36,6.04,4.0,29.43,133
2024-12-18,Afternoon,120,103,100,123,31,180,35000,400.0,26.04,1.71,2.19,50.0,15.5,24.7,93.99,6,70,56,2.21,77.6,94.26,306
2025-11-08,Afternoon,43,64,33,74,5,99,23356,109.96,8.72,1.83,2.44,27.3,17.07,11.8,76.08,0,76,55,2.22,43.3,42.19,148
2026-06-26,Morning,63,45,34,74,11,93,13015,95.17,11.03,0.32,0.35,21.6,19.22,0.0,73.84,0,80,54,4.64,17.9,26.79,141
2026-09-03,Afternoon,56,55,34,77,13,102,20145,128.7,17.27,0.63,4.6,25.8,16.35,1.9,79.75,0,74,57,5.49,44.8,44.73,169
2026-04-24,Morning,71,83,43,111,13,137,23781,146.03,24.69,1.37,2.6,19.6,17.64,3.9,86.88,0,73,63,2.13,72.4,53.8,184
2025-10-30,Afternoon,47,39,26,60,8,79,13403,114.23,8.08,1.09,2.23,12.2,17.79,3.9,57.49,0,41,17,1.46,11.5,27.53,113
2025-07-02,Afternoon,72,58,47,83,12,115,22445,181.78,17.99,0.67,0.51,15.1,17.44,3.2,77.33,0,82,57,3.26,49.7,45.41,167
2025-01-07,Morning,58,57,32,83,6,104,16838,76.61,16.12,0.25,1.31,8.8,18.21,0.0,68.34,1,84,54,6.2,22.3,33.75,139
2026-04-21,Afternoon,47,46,32,61,4,90,14655,94.8,6.35,1.68,9.2,49.8,3.57,102.0,61.63,0,78,39,7.38,105.7,44.28,157
2024-12-14,Afternoon,66,50,37,79,10,103,21187,135.97,15.92,1.06,2.5,25.2,15.37,21.1,75.7,10,65,37,5.66,67.8,51.92,189
2024-10-20,Afternoon,44,39,19,64,8,77,15702,69.71,8.91,0.84,0.38,31.3,17.55,2.5,58.45,14,91,51,1.98,217.0,39.68,157
2026-08-09,Afternoon,90,98,67,121,27,164,35000,194.74,26.44,1.57,2.66,18.2,15.15,4.7,90.98,2,76,70,5.16,170.4,77.45,264
2025-10-08,Afternoon,38,30,14,54,7,65,13994,41.36,9.39,0.11,2.54,47.2,17.94,3.5,59.51,7,79,36,1.38,53.4,28.66,127
2025-01-23,Afternoon,59,44,23,80,4,100,20388,95.02,11.2,0.95,5.07,27.0,10.8,39.9,79.37,2,64,41,1.79,79.1,45.16,149
2026-08-06,Morning,69,94,60,103,17,148,30042,202.5,16.62,1.0,1.68,10.0,17.78,0.0,95.09,1,80,74,2.76,99.6,64.14,219
2026-11-21,Morning,46,60,31,75,14,89,18847,154.52,19.35,0.42,1.31,70.0,17.72,2.9,62.15,1,57,35,4.37,7.3,37.59,165
2024-12-14,Afternoon,44,56,30,70,8,94,21217,59.49,8.52,1.81,2.81,16.8,16.38,10.6,72.34,0,95,59,1.96,24.7,36.63,140
2025-07-25,Morning,55,51,24,82,4,106,15130,58.87,10.01,1.27,2.06,13.2,16.25,20.5,59.56,0,70,44,1.31,9.4,29.84,122
2025-06-13,Morning,80,71,52,99,7,149,25753,130.51,15.06,1.75,1.65,13.6,18.31,3.4,84.12,0,58,45,2.79,64.8,52.54,178
2026-02-08,Morning,46,46,20,72,7,85,19651,67.3,12.49,1.34,2.41,14.4,16.1,16.2,63.38,2,74,51,3.14,49.0,35.41,140
2026-11-08,Morning,35,35,18,52,10,63,15502,70.08,9.01,0.94,1.03,18.0,17.56,0.2,54.13,0,67,36,5.87,4.1,22.18,119
2025-08-24,Night,40,52,27,65,6,82,16194,80.72,10.39,0.07,0.95,10.1,16.98,11.3,64.81,7,83,41,6.14,91.5,34.92,143
2026-05-24,Morning,55,62,29,88,6,107,19974,60.44,11.92,1.71,2.57,24.4,18.04,2.1,72.03,0,98,66,6.01,24.7,38.05,150
2025-10-14,Morning,73,51,40,84,13,109,23431,127.18,17.89,0.68,5.31,21.9,16.66,0.8,89.26,0,80,73,2.92,91.4,52.63,184
2026-08-30,Night,48,46,30,64,10,89,16703,87.92,19.34,0.44,0.25,9.5,19.18,0.2,77.36,1,86,44,15.02,9.8,28.09,149
2025-03-19,Night,49,34,23,60,6,75,12960,115.86,15.62,1.6,0.27,18.3,19.02,2.8,65.78,1,48,25,1.65,4.9,23.61,104
2025-02-26,Morning,57,54,33,78,9,105,19330,83.22,9.56,1.19,0.38,14.1,18.19,4.3,66.01,0,70,41,1.13,2.3,32.81,132
2025-04-07,Night,20,26,10,36,4,39,6351,47.24,6.05,1.27,0.68,9.2,17.03,1.4,58.14,1,64,30,1.77,3.3,7.68,69
2026-12-28,Morning,50,69,43,76,16,100,21712,129.43,12.1,1.68,5.53,35.5,16.42,4.2,73.92,1,88,57,6.28,50.9,50.5,192
2025-11-01,Night,37,32,20,49,11,61,13431,83.29,9.52,1.43,0.54,11.6,16.73,17.1,57.98,0,65,23,1.9,1.5,19.57,102
2024-06-16,Morning,56,79,46,89,11,126,21739,98.9,20.45,0.38,4.42,33.3,16.09,4.3,75.83,2,54,50,1.66,110.4,51.93,183
2024-02-14,Afternoon,59,40,33,66,6,90,14857,96.55,16.3,0.43,4.45,29.8,16.15,2.2,67.09,2,77,41,4.17,35.2,36.87,137
2025-07-22,Morning,55,86,48,93,15,124,27100,117.5,28.86,0.03,1.47,45.1,16.96,0.0,86.96,2,92,76,5.91,112.6,53.77,211
2026-06-02,Afternoon,39,35,15,59,5,68,11693,30.7,10.94,0.38,0.33,9.9,19.05,0.0,61.17,0,71,27,1.58,3.2,15.82,90
2025-06-09,Morning,66,66,45,87,18,116,19965,196.84,16.42,0.0,0.43,16.4,17.41,16.1,68.22,11,48,36,6.06,117.6,54.51,215
2025-09-05,Afternoon,56,54,34,76,5,101,14024,68.26,8.35,1.78,0.76,8.6,12.92,16.0,57.38,2,58,32,2.46,7.8,29.1,121
2026-05-25,Afternoon,49,49,30,68,11,91,18523,142.91,14.53,1.55,2.25,16.9,15.98,11.0,76.42,0,80,49,5.67,16.7,36.39,150
2025-07-19,Morning,60,70,45,85,12,114,25116,114.41,19.42,1.64,1.29,12.7,16.47,18.1,86.86,1,78,63,5.37,42.2,46.99,186
2026-09-22,Night,44,52,24,72,7,85,16020,64.78,20.31,0.49,0.82,24.2,18.62,0.9,64.96,2,80,44,3.67,9.4,28.53,120
2025-11-30,Morning,91,88,64,115,20,156,35000,153.51,34.28,0.76,1.6,20.1,16.7,0.0,80.18,2,40,37,2.79,94.2,70.2,231
2026-03-12,Morning,77,67,56,88,15,128,20736,174.03,18.02,1.98,4.22,15.5,14.43,24.0,81.51,0,83,56,2.22,109.4,54.13,189
2026-05-06,Morning,45,34,19,60,7,77,12099,52.36,7.98,0.24,1.51,22.1,17.5,1.1,55.91,0,54,29,2.96,3.3,20.41,106
2025-11-17,Morning,45,47,25,67,10,81,18799,98.9,8.55,1.3,1.01,15.0,18.65,1.5,64.17,0,52,32,2.0,16.3,31.09,132
2024-02-24,Morning,47,47,27,67,19,72,19796,143.38,17.1,21.05,2.37,16.2,16.26,17.5,59.49,0,76,52,6.36,47.3,37.84,188
2025-04-13,Afternoon,54,44,33,65,6,90,17287,70.83,10.02,0.59,1.24,14.0,17.16,0.0,67.47,0,57,34,4.91,1.1,29.42,125
2024-06-04,Afternoon,44,55,32,67,8,90,16986,90.6,10.66,0.12,1.04,27.8,18.86,0.1,76.12,2,98,56,14.5,7.9,31.68,162
2025-07-13,Afternoon,69,68,53,84,11,128,23291,116.97,12.01,5.81,2.3,13.1,15.49,16.1,76.05,2,73,51,1.91,104.6,50.6,180
2024-06-05,Afternoon,57,70,43,84,9,118,22373,116.14,31.78,0.23,1.24,21.9,18.81,0.6,78.0,2,78,54,3.34,27.7,44.21,163
2025-07-12,Night,46,51,22,75,10,82,21290,105.61,14.07,0.76,0.45,8.9,19.07,0.0,77.77,0,102,66,3.24,10.5,33.63,136
2025-01-11,Morning,54,51,29,76,9,98,18557,104.74,14.35,1.78,1.09,8.6,13.79,0.0,67.22,1,66,35,15.65,10.8,34.37,164
2024-01-23,Afternoon,59,34,24,69,7,81,14974,56.44,13.4,1.32,5.25,20.6,16.33,3.3,57.26,3,61,28,4.11,33.9,36.27,134
2024-05-16,Night,30,29,12,47,3,57,7549,27.03,6.26,1.24,2.02,12.5,18.01,2.5,56.28,0,93,31,6.3,6.7,12.03,82
2025-07-05,Morning,73,68,55,86,17,129,34845,167.49,24.91,1.63,0.58,10.7,18.6,4.3,87.12,0,62,48,3.58,66.0,59.64,211
2024-03-27,Afternoon,58,51,33,76,13,94,19805,150.92,12.98,7.44,5.56,36.7,10.63,52.3,75.06,2,63,38,5.11,44.5,48.58,185
2026-07-27,Night,30,38,14,54,2,67,14840,35.54,9.16,1.09,0.24,24.0,17.38,3.3,60.69,2,84,37,2.3,12.1,19.83,94
2026-04-11,Afternoon,42,48,28,62,11,79,21088,111.98,28.0,0.29,2.08,16.8,17.08,11.1,65.06,0,82,48,6.06,16.6,35.69,146
2026-02-16,Night,29,27,12,44,4,48,9909,30.77,5.93,0.19,2.29,10.0,17.88,0.0,67.2,1,65,31,6.34,10.3,15.45,91
2024-07-07,Morning,81,91,68,104,14,163,31801,139.01,25.2,6.81,1.42,18.4,18.25,0.0,87.5,1,78,60,1.91,49.4,62.9,216
2026-05-22,Afternoon,63,91,65,89,22,130,23697,192.98,37.79,0.66,0.38,4.7,19.25,0.0,86.81,1,59,42,1.79,35.2,51.86,194
2025-11-26,Morning,65,54,35,84,9,112,18514,86.12,13.5,1.31,2.92,30.5,17.12,3.2,83.54,5,120,58,3.94,37.6,43.32,164
2025-03-03,Morning,47,59,29,77,8,97,19431,65.07,11.03,0.55,1.53,14.4,17.41,3.1,78.44,1,62,38,3.72,20.7,34.54,140
2024-01-01,Night,24,32,11,45,1,56,10600,36.54,7.41,0.16,7.68,42.9,13.83,3.5,55.7,0,70,25,13.67,213.5,30.04,126
2025-08-02,Morning,62,63,45,80,14,116,23323,154.86,11.85,1.6,2.41,18.4,17.4,4.0,77.89,2,90,61,3.52,45.5,49.27,183
2026-05-22,Night,37,39,19,57,4,70,14043,56.54,16.25,0.46,1.33,13.8,16.81,2.5,69.2,2,49,23,17.53,13.5,23.57,131
2024-02-06,Afternoon,72,58,58,72,14,112,24441,182.16,17.34,14.32,1.15,19.1,17.6,2.9,86.43,1,73,52,2.37,55.0,49.6,194
2024-02-27,Night,39,51,20,70,5,85,10790,51.73,14.18,0.13,4.99,28.0,12.13,39.2,69.98,0,98,49,5.27,49.2,28.62,116
2025-02-23,Night,44,54,27,71,6,87,21151,51.38,12.88,1.67,0.95,15.7,17.63,5.9,75.29,1,98,57,1.31,8.2,32.79,124
2025-07-14,Afternoon,45,47,23,69,1,91,12585,38.92,12.0,1.59,5.34,25.9,15.75,4.9,57.43,0,97,37,2.72,50.8,30.86,110
2025-06-03,Night,31,27,13,45,5,57,8300,50.91,6.55,1.11,1.45,18.9,18.4,0.2,53.27,1,112,29,2.67,17.9,13.76,83
2025-04-12,Night,26,31,14,43,4,57,11780,37.34,14.18,21.24,0.01,3.6,17.7,0.0,64.74,2,57,24,2.96,17.5,14.52,102
2024-10-06,Afternoon,55,48,31,72,10,93,22895,97.63,12.78,0.17,1.07,19.1,16.95,15.1,69.62,0,89,47,4.79,5.9,37.03,149
2024-03-06,Afternoon,42,40,21,61,8,69,11661,67.04,7.29,24.85,0.49,7.2,16.96,6.9,57.9,1,77,32,13.56,8.7,20.25,145
2024-02-04,Morning,69,64,45,88,13,116,28705,122.14,16.9,1.42,0.36,11.7,18.54,6.7,97.85,1,63,49,2.72,35.3,49.61,184
2024-04-18,Morning,89,58,64,83,15,137,30962,270.27,22.37,0.26,9.81,36.1,2.31,106.0,82.2,0,92,78,2.88,213.0,82.36,246
2026-01-26,Morning,67,53,37,83,5,112,15988,66.66,15.68,1.51,1.21,12.2,17.79,0.0,76.69,0,89,51,1.18,11.3,32.05,126
2026-05-11,Afternoon,54,75,28,101,7,124,15270,67.64,26.48,1.71,8.35,35.2,2.86,87.1,71.4,1,119,84,4.14,108.3,49.39,167
2025-04-21,Morning,43,41,19,65,4,75,12061,45.57,4.67,0.12,2.56,26.8,7.37,16.1,63.36,0,37,17,6.38,25.6,23.4,115
2024-03-25,Afternoon,58,62,51,69,14,103,18264,200.14,9.74,0.29,1.82,13.0,18.13,3.5,82.85,0,64,32,2.49,6.5,41.88,156
2025-03-31,Afternoon,40,36,15,61,5,70,9192,40.78,8.97,0.69,1.36,15.4,17.07,0.3,66.09,1,81,33,3.06,7.3,17.03,93
2026-12-16,Afternoon,70,67,52,85,14,123,19543,115.14,12.19,0.35,0.97,18.4,18.52,3.2,75.18,1,58,39,2.01,20.5,41.63,163
2024-09-30,Night,45,55,25,75,6,95,12573,113.17,17.99,0.08,1.06,8.5,18.32,4.4,72.74,2,68,32,2.23,20.3,28.83,112
2025-06-22,Night,58,51,35,74,10,96,18982,102.02,14.63,1.46,1.9,6.9,17.36,8.0,63.56,0,71,54,6.29,71.4,37.35,149
2025-08-12,Night,27,15,10,32,3,42,5922,47.14,4.1,0.92,1.05,10.2,17.61,3.4,57.7,0,83,24,1.16,4.2,6.41,62
2024-12-27,Afternoon,45,52,25,72,13,80,13167,117.35,16.39,0.11,1.56,7.7,18.78,0.0,74.01,2,94,46,2.3,11.5,29.84,130
2025-04-25,Morning,62,63,49,76,12,108,27971,89.09,21.57,1.1,1.56,10.4,18.46,0.0,78.82,0,84,64,6.23,50.3,47.55,180
2025-06-01,Night,52,50,34,68,17,82,20115,126.09,14.32,1.26,4.65,43.7,12.9,37.9,67.34,0,70,46,3.5,50.6,43.14,169
2025-06-03,Morning,52,49,30,71,12,87,17867,113.16,9.05,0.13,1.13,32.3,15.4,26.1,77.91,2,91,58,2.33,14.1,34.33,155
2026-02-25,Morning,48,61,33,76,7,101,21528,105.81,11.0,0.04,0.1,26.7,17.25,0.5,79.79,12,68,37,1.9,176.3,48.93,176
2025-09-28,Morning,37,43,18,62,6,74,14976,77.69,7.48,1.01,8.6,36.2,2.16,93.5,62.58,0,74,31,3.76,161.2,41.44,147
2024-02-28,Afternoon,52,54,28,78,9,99,18187,89.75,13.95,0.61,0.49,7.7,15.56,20.8,71.54,1,68,43,2.15,24.4,32.6,133
2024-01-07,Afternoon,34,43,15,62,3,77,13050,35.88,12.17,1.82,2.52,28.8,17.61,4.3,55.35,1,78,34,4.79,11.7,23.14,107
2025-03-26,Morning,66,64,48,82,12,123,26214,135.29,18.19,1.31,1.42,11.4,18.17,2.0,71.82,2,74,59,2.77,69.2,50.75,180
2026-09-21,Night,36,29,15,50,3,57,11724,29.59,7.25,0.29,0.79,13.0,17.24,2.4,50.2,0,46,17,1.52,8.5,15.15,75
2024-02-10,Morning,66,72,52,86,20,121,25458,141.7,28.7,1.41,0.8,10.2,16.99,9.7,77.82,0,73,70,1.12,159.6,50.79,194
2024-03-18,Morning,74,53,49,78,15,107,22940,155.6,17.11,1.39,1.93,17.6,18.1,0.0,78.07,2,65,51,2.48,70.2,48.9,182
2026-01-14,Morning,39,52,24,67,8,88,14184,63.59,9.06,1.33,2.18,24.7,18.42,0.0,61.3,4,98,54,1.55,47.9,30.78,132
2025-05-09,Morning,63,78,59,82,15,121,25145,155.15,13.91,1.09,2.6,23.7,16.68,8.6,78.86,1,62,49,4.13,71.1,54.07,191
2024-09-09,Night,67,50,30,87,9,107,15295,159.19,19.01,0.5,2.03,36.0,15.63,3.6,63.52,8,68,37,1.3,88.3,45.17,159
2024-08-15,Morning,77,81,71,87,25,136,25210,168.94,21.8,1.06,0.2,15.0,16.91,1.9,83.94,2,95,78,3.21,75.7,54.28,219
2025-12-29,Morning,65,58,41,82,10,109,21010,130.0,14.08,8.66,2.23,24.7,17.78,3.5,80.83,1,56,43,3.26,47.6,44.25,174
2025-07-28,Morning,46,43,20,69,8,82,13115,59.54,14.57,1.2,0.96,17.8,17.35,0.1,67.12,2,92,56,5.23,15.5,24.5,129
2025-11-30,Night,27,44,15,56,5,69,13752,57.22,9.85,1.09,2.05,17.6,17.73,6.2,63.99,2,77,38,1.31,22.6,23.96,98
2024-11-03,Night,39,41,24,56,9,66,17417,108.84,8.65,1.41,4.94,24.6,11.97,40.3,70.53,7,67,34,6.74,144.1,43.98,163
2025-07-30,Afternoon,51,57,30,78,8,98,14916,97.49,10.12,1.2,0.52,3.7,18.96,0.0,54.46,1,78,36,1.08,15.1,29.91,119
2026-07-31,Afternoon,66,69,49,86,12,122,20882,156.11,16.01,0.35,0.31,6.4,16.92,10.7,94.64,0,104,81,1.2,70.2,43.56,168
2024-12-12,Night,53,60,31,82,11,102,19724,92.89,12.42,1.21,0.66,8.6,16.06,4.0,82.54,1,66,42,1.7,14.1,35.67,138
2025-03-10,Morning,57,76,49,84,9,123,26668,126.41,14.6,0.01,2.9,31.0,17.13,7.6,83.92,1,76,57,6.37,90.6,53.73,188
2024-06-28,Morning,64,59,47,76,15,104,18819,128.77,9.16,1.2,2.28,11.4,15.13,29.2,74.21,2,87,75,1.34,138.7,44.82,177
2025-12-01,Afternoon,94,109,83,120,20,180,35000,193.92,27.73,1.94,0.95,13.8,17.95,2.3,87.92,0,68,57,1.35,70.8,73.12,235
2024-02-05,Morning,77,71,53,95,19,124,25541,169.13,22.29,1.56,5.76,23.9,15.97,3.7,82.64,1,84,65,3.14,76.1,62.5,210
